year,month,capital,country_code,gas_ppi,elect_ppi,country_clean
2021,Aug,Brussels,(BE),5.689534592159354,22.559517027117362,Belgium
2021,Aug,Sofia,(BG),12.903541447016277,22.24303890835331,Bulgaria
2021,Aug,Zagreb,(HR),7.131839105489083,21.012596840584024,Croatia
2021,Aug,Prague,(CZ),8.361451110336613,32.809935115055964,Czech Republic
2021,Aug,Copenhagen,(DK),9.316961875205644,25.247265486856648,Denmark
2021,Aug,Tallinn,(EE),7.105992705877555,21.93318118221662,Estonia
2021,Aug,Paris,(FR),7.601290332328731,19.837653150951112,France
2021,Aug,Berlin,(DE),6.120866095082209,30.513283644529483,Germany
2021,Aug,London,(GB),4.473838278064264,22.908131806015525,United Kingdom
2021,Aug,Athens,(GR),8.079322133307077,21.98074820722789,Greece
2021,Aug,Budapest,(HU),4.354070359921353,16.09756865466415,Hungary
2021,Aug,Dublin,(IE),6.012498037517857,21.836756210170005,Ireland
2021,Aug,Rome,(IT),9.945930071075395,22.46614832788036,Italy
2021,Aug,Riga,(LV),6.163798295933575,23.191963101586516,Latvia
2021,Aug,Vilnius,(LT),8.318422562283457,22.010292707932106,Lithuania
2021,Aug,Luxembourg,City,4.455104098476253,16.32040565884832,Luxembourg
2021,Aug,Amsterdam,(NL),9.935961921713874,14.477275697315989,Netherlands
2021,Aug,Warsaw,(PL),7.025771451115005,29.582748548591418,Poland
2021,Aug,Lisbon,(PT),8.867997403586182,26.252640856583792,Portugal
2021,Aug,Bucharest,(RO),9.443313701826819,33.33884963523449,Romania
2021,Aug,Belgrade,(RS),5.997739626166543,14.90475045962421,Serbia
2021,Aug,Bratislava,(SK),5.533485678351709,21.216621856817884,Slovakia
2021,Aug,Ljubljana,(SI),7.656185473191131,19.00756698039794,Slovenia
2021,Aug,Madrid,(ES),8.215326392321895,25.44846695986503,Spain
2021,Aug,Stockholm,(SE),18.001803828575483,17.026354046039085,Sweden
2021,Aug,Bern,(CH),7.50178048707426,13.556462870323218,Switzerland
2021,Aug,Kyiv,(UA),NA,NA,Ukraine
2021,Aug,Average,-,8.06419970378728,22.169635212508357,NA
2021,Aug,Average,-,7.833857454896287,NA,NA
2021,Sep,Vienna,(AT),7.745554620670311,20.645911112446658,Austria
2021,Sep,Brussels,(BE),6.337548305022668,22.883935937898485,Belgium
2021,Sep,Sofia,(BG),14.209091880355757,22.24303890835331,Bulgaria
2021,Sep,Zagreb,(HR),7.140265911361916,21.03742480877576,Croatia
2021,Sep,Prague,(CZ),8.399863358743858,33.07538175108947,Czech Republic
2021,Sep,Copenhagen,(DK),10.397133246220223,25.681248245955512,Denmark
2021,Sep,Tallinn,(EE),7.105992705877555,22.790487726404947,Estonia
2021,Sep,Paris,(FR),8.142785432596348,19.820668037915333,France
2021,Sep,Berlin,(DE),6.212809304114026,30.437289769068585,Germany
2021,Sep,London,(GB),4.966140053533503,22.910957145063332,United Kingdom
2021,Sep,Athens,(GR),9.75876243110733,22.45721894476695,Greece
2021,Sep,Budapest,(HU),4.354070359921353,16.09756865466415,Hungary
2021,Sep,Dublin,(IE),6.244962739112928,22.543578129584983,Ireland
2021,Sep,Rome,(IT),9.945930071075395,22.486673569140237,Italy
2021,Sep,Riga,(LV),6.280388707253352,23.881817679580564,Latvia
2021,Sep,Vilnius,(LT),8.318422562283457,22.010292707932106,Lithuania
2021,Sep,Luxembourg,City,4.455104098476253,16.164115862835445,Luxembourg
2021,Sep,Amsterdam,(NL),10.33702235731042,15.367922747653452,Netherlands
2021,Sep,Warsaw,(PL),7.025771451115005,28.389087383902996,Poland
2021,Sep,Lisbon,(PT),8.857953598809916,26.382490146799125,Portugal
2021,Sep,Bucharest,(RO),12.292551595080775,35.18170390607473,Romania
2021,Sep,Belgrade,(RS),5.997739626166544,14.90475045962421,Serbia
2021,Sep,Bratislava,(SK),5.533485678351709,21.715625091202526,Slovakia
2021,Sep,Ljubljana,(SI),7.656185473191131,19.00756698039794,Slovenia
2021,Sep,Madrid,(ES),8.215326392321895,27.56516727756022,Spain
2021,Sep,Stockholm,(SE),17.946320899076806,16.049007387590066,Sweden
2021,Sep,Bern,(CH),7.50178048707426,13.556462870323218,Switzerland
2021,Sep,Kyiv,(UA),NA,NA,Ukraine
2021,Sep,Average,-,8.45472096581043,22.420838243892106,NA
2021,Sep,Average,-,8.199220864674986,NA,NA
2021,Oct,Vienna,(AT),9.416291193381012,21.868776454628968,Austria
2021,Oct,Brussels,(BE),8.539010013079341,28.27112742817038,Belgium
2021,Oct,Sofia,(BG),16.994350962044855,22.24303890835331,Bulgaria
2021,Oct,Zagreb,(HR),7.142046630662368,21.042671356853084,Croatia
2021,Oct,Prague,(CZ),8.440756546128688,33.19946836054065,Czech Republic
2021,Oct,Copenhagen,(DK),12.890344773722754,29.560825820071333,Denmark
2021,Oct,Tallinn,(EE),7.105992705877555,21.48461594447745,Estonia
2021,Oct,Paris,(FR),9.572175894652945,20.16592671016873,France
2021,Oct,Berlin,(DE),6.2527668563881,30.49285620580948,Germany
2021,Oct,London,(GB),6.440592264058583,27.774238542227163,United Kingdom
2021,Oct,Athens,(GR),11.905773746817772,21.666244685862118,Greece
2021,Oct,Budapest,(HU),4.354070359921353,16.09756865466415,Hungary
2021,Oct,Dublin,(IE),6.272779902065539,21.807778710127756,Ireland
2021,Oct,Rome,(IT),11.227823150815395,22.405404122433314,Italy
2021,Oct,Riga,(LV),6.527610525664751,29.974260272757757,Latvia
2021,Oct,Vilnius,(LT),8.318422562283457,22.010292707932106,Lithuania
2021,Oct,Luxembourg,City,6.403312291218934,16.616314339299358,Luxembourg
2021,Oct,Amsterdam,(NL),11.426681096819419,17.75253505233016,Netherlands
2021,Oct,Warsaw,(PL),7.357699142289904,28.389087383902996,Poland
2021,Oct,Lisbon,(PT),10.150970719348306,27.21696707042847,Portugal
2021,Oct,Bucharest,(RO),15.896503761221474,40.372055068021815,Romania
2021,Oct,Belgrade,(RS),5.997739626166543,14.90475045962421,Serbia
2021,Oct,Bratislava,(SK),5.533485678351709,21.216621856817884,Slovakia
2021,Oct,Ljubljana,(SI),7.747457374210177,19.11140773092421,Slovenia
2021,Oct,Madrid,(ES),8.698698941052443,30.089161514560907,Spain
2021,Oct,Stockholm,(SE),17.946320899076806,12.276103232796146,Sweden
2021,Oct,Bern,(CH),8.095399994008927,13.556462870323218,Switzerland
2021,Oct,Kyiv,(UA),NA,NA,Ukraine
2021,Oct,Average,-,9.42172273862896,23.306992895083656,NA
2021,Oct,Average,-,9.135373244864038,NA,NA
2021,Nov,Vienna,(AT),10.745731033515636,23.478389626780455,Austria
2021,Nov,Brussels,(BE),10.972096172704607,31.992789552140323,Belgium
2021,Nov,Sofia,(BG),16.84501865837048,22.24303890835331,Bulgaria
2021,Nov,Zagreb,(HR),7.138639618318865,21.03263324806431,Croatia
2021,Nov,Prague,(CZ),11.26421314984565,36.12748246141451,Czech Republic
2021,Nov,Copenhagen,(DK),13.982670813823535,28.403210945036417,Denmark
2021,Nov,Tallinn,(EE),7.105992705877555,21.43043309280399,Estonia
2021,Nov,Paris,(FR),9.92769517966848,20.72511515145226,France
2021,Nov,Berlin,(DE),10.173290266045633,33.4205484631867,Germany
2021,Nov,London,(GB),6.39847576411246,32.404677922315564,United Kingdom
2021,Nov,Athens,(GR),14.874622926748856,21.939576671101555,Greece
2021,Nov,Budapest,(HU),4.354070359921354,16.09756865466415,Hungary
2021,Nov,Dublin,(IE),6.5684519921636175,23.12505801513976,Ireland
2021,Nov,Rome,(IT),12.90914162945828,24.985508775294182,Italy
2021,Nov,Riga,(LV),6.499528534121063,30.20689165717982,Latvia
2021,Nov,Vilnius,(LT),8.318422562283457,22.010292707932106,Lithuania
2021,Nov,Luxembourg,City,6.044046569096928,16.616314339299358,Luxembourg
2021,Nov,Amsterdam,(NL),15.352832111687356,26.579358392849734,Netherlands
2021,Nov,Warsaw,(PL),7.357699142289904,28.433215700363114,Poland
2021,Nov,Lisbon,(PT),10.150970719348306,27.79433543745143,Portugal
2021,Nov,Bucharest,(RO),12.479015877798759,35.470994393211946,Romania
2021,Nov,Belgrade,(RS),5.997739626166543,14.90475045962421,Serbia
2021,Nov,Bratislava,(SK),5.533485678351709,21.216621856817884,Slovakia
2021,Nov,Ljubljana,(SI),7.77330428423327,19.40497040592933,Slovenia
2021,Nov,Madrid,(ES),9.460422241677762,28.909603587652676,Spain
2021,Nov,Stockholm,(SE),17.946320899076806,11.537511780622019,Sweden
2021,Nov,Bern,(CH),9.392329568942275,13.556462870323218,Switzerland
2021,Nov,Kyiv,(UA),NA,NA,Ukraine
2021,Nov,Average,-,10.157403463601158,23.92705484522906,NA
2021,Nov,Average,-,9.83578622539441,NA,NA
2021,Dec,Vienna,(AT),10.950452951900154,23.906418654967247,Austria
2021,Dec,Brussels,(BE),10.249182156747707,34.0773049943527,Belgium
2021,Dec,Sofia,(BG),17.856550967795048,22.24303890835331,Bulgaria
2021,Dec,Zagreb,(HR),7.131192103501607,21.010690573250056,Croatia
2021,Dec,Prague,(CZ),11.528841066971195,35.96184759072256,Czech Republic
2021,Dec,Copenhagen,(DK),14.544517992867243,30.21802144284808,Denmark
2021,Dec,Tallinn,(EE),6.133907736617669,22.169824554555447,Estonia
2021,Dec,Paris,(FR),9.895317227943595,20.52403188230013,France
2021,Dec,Berlin,(DE),8.259250783310012,32.70938139052729,Germany
2021,Dec,London,(GB),6.465129369128135,32.08883865595611,United Kingdom
2021,Dec,Athens,(GR),13.324746882345668,27.1652464617535,Greece
2021,Dec,Budapest,(HU),4.354070359921353,16.09756865466415,Hungary
2021,Dec,Dublin,(IE),6.826053781857742,24.323300859010963,Ireland
2021,Dec,Rome,(IT),13.28558036252693,25.489642323263425,Italy
2021,Dec,Riga,(LV),6.638935563570086,25.800135308838307,Latvia
2021,Dec,Vilnius,(LT),8.318422562283457,22.010292707932106,Lithuania
2021,Dec,Luxembourg,City,6.946571833316142,17.039338720507534,Luxembourg
2021,Dec,Amsterdam,(NL),16.12656523763794,28.71414887040253,Netherlands
2021,Dec,Warsaw,(PL),7.357699142289904,31.943983831799663,Poland
2021,Dec,Lisbon,(PT),10.150970719348306,27.983262411490486,Portugal
2021,Dec,Bucharest,(RO),12.479015877798759,35.89947700610787,Romania
2021,Dec,Belgrade,(RS),5.997739626166543,14.90475045962421,Serbia
2021,Dec,Bratislava,(SK),5.533485678351709,21.216621856817884,Slovakia
2021,Dec,Ljubljana,(SI),8.070543749498837,19.40497040592933,Slovenia
2021,Dec,Madrid,(ES),9.460422241677762,31.04997791312409,Spain
2021,Dec,Stockholm,(SE),17.986603025973107,13.990498231639965,Sweden
2021,Dec,Bern,(CH),9.134234131144595,13.556462870323218,Switzerland
2021,Dec,Kyiv,(UA),NA,NA,Ukraine
2021,Dec,Average,-,10.142037500252162,24.677674332454767,NA
2021,Dec,Average,-,9.81503715305523,NA,NA
2022,Jan,Vienna,(AT),14.829722855000536,30.817872330386788,Austria
2022,Jan,Brussels,(BE),14.321612566768897,41.41331740434975,Belgium
2022,Jan,Sofia,(BG),19.78623219185891,20.600647271298897,Bulgaria
2022,Jan,Zagreb,(HR),6.85908073359504,20.168304664587975,Croatia
2022,Jan,Prague,(CZ),14.57033205199054,42.461968624588565,Czech Republic
2022,Jan,Copenhagen,(DK),16.532412905877695,35.184076125041884,Denmark
2022,Jan,Tallinn,(EE),9.274699839686491,21.391581778093386,Estonia
2022,Jan,Paris,(FR),10.788428703659228,21.007621879379496,France
2022,Jan,Berlin,(DE),17.935311008975283,40.06658807208076,Germany
2022,Jan,London,(GB),9.207758543866685,37.712546936091414,United Kingdom
2022,Jan,Athens,(GR),17.065559221108565,30.278366132835547,Greece
2022,Jan,Budapest,(HU),4.025906744306948,14.890868133566327,Hungary
2022,Jan,Dublin,(IE),6.839358648453985,24.26878073467391,Ireland
2022,Jan,Rome,(IT),15.275576012685821,34.75207125108184,Italy
2022,Jan,Riga,(LV),5.373307063832133,21.11486481769793,Latvia
2022,Jan,Vilnius,(LT),9.54659781578201,22.299044879832188,Lithuania
2022,Jan,Luxembourg,City,8.121590558858633,16.495746779264007,Luxembourg
2022,Jan,Amsterdam,(NL),19.974304114864246,26.02562550002599,Netherlands
2022,Jan,Warsaw,(PL),9.47182463744893,28.883978066223477,Poland
2022,Jan,Lisbon,(PT),10.45622172558129,28.32098334382143,Portugal
2022,Jan,Bucharest,(RO),12.695614854762418,36.49091764403239,Romania
2022,Jan,Belgrade,(RS),5.686163885482137,14.130465653409333,Serbia
2022,Jan,Bratislava,(SK),6.354935147937889,23.12046968141753,Slovakia
2022,Jan,Ljubljana,(SI),10.767850606891871,20.059100909048237,Slovenia
2022,Jan,Madrid,(ES),13.50668662932045,33.515358301781106,Spain
2022,Jan,Stockholm,(SE),17.80988909701781,17.324522211980955,Sweden
2022,Jan,Bern,(CH),9.777889619223112,14.124961353433667,Switzerland
2022,Jan,Kyiv,(UA),NA,NA,Ukraine
2022,Jan,Average,-,12.174293989011067,26.30207810256203,NA
2022,Jan,Average,-,11.735365473512502,NA,NA
2022,Feb,Vienna,(AT),14.238009069161283,30.504935653841645,Austria
2022,Feb,Brussels,(BE),12.470963685716368,38.39444932689014,Belgium
2022,Feb,Sofia,(BG),17.37510390746942,20.600647271298897,Bulgaria
2022,Feb,Zagreb,(HR),6.855655900182877,20.15823435249154,Croatia
2022,Feb,Prague,(CZ),14.518849340398983,43.352502487725395,Czech Republic
2022,Feb,Copenhagen,(DK),14.288741550776164,32.46157869531624,Denmark
2022,Feb,Tallinn,(EE),9.274699839686491,21.391581778093386,Estonia
2022,Feb,Paris,(FR),10.705411097695704,22.238916990665135,France
2022,Feb,Berlin,(DE),15.718391104291387,35.20023331704452,Germany
2022,Feb,London,(GB),9.084685091119725,36.626903426282546,United Kingdom
2022,Feb,Athens,(GR),12.44346029643021,30.3444256804349,Greece
2022,Feb,Budapest,(HU),4.025906744306948,14.890868133566327,Hungary
2022,Feb,Dublin,(IE),6.839358648453985,24.218778492340313,Ireland
2022,Feb,Rome,(IT),15.798885825734398,36.97233901404331,Italy
2022,Feb,Riga,(LV),5.248055150922293,20.5834148238979,Latvia
2022,Feb,Vilnius,(LT),9.54659781578201,22.299044879832188,Lithuania
2022,Feb,Luxembourg,City,8.121590558858633,16.495746779264007,Luxembourg
2022,Feb,Amsterdam,(NL),18.224210614467715,23.67561499006707,Netherlands
2022,Feb,Warsaw,(PL),8.843074335794077,28.992672667740358,Poland
2022,Feb,Lisbon,(PT),10.45622172558129,28.32098334382143,Portugal
2022,Feb,Bucharest,(RO),10.55035084973269,28.83925554787499,Romania
2022,Feb,Belgrade,(RS),5.686436321742452,14.130465653409333,Serbia
2022,Feb,Bratislava,(SK),6.354935147937889,23.12046968141753,Slovakia
2022,Feb,Ljubljana,(SI),10.65006442846207,10.20645489432323,Slovenia
2022,Feb,Madrid,(ES),14.424752685506043,33.46202324997367,Spain
2022,Feb,Stockholm,(SE),17.80988909701781,13.785658017753724,Sweden
2022,Feb,Bern,(CH),9.777889619223112,14.124961353433667,Switzerland
2022,Feb,Kyiv,(UA),NA,NA,Ukraine
2022,Feb,Average,-,11.44929914251528,25.105594345003553,NA
2022,Feb,Average,-,11.08637742416489,NA,NA
2022,Mar,Vienna,(AT),13.914037490627345,30.74260531805824,Austria
2022,Mar,Brussels,(BE),12.03911691866545,32.36714966485674,Belgium
2022,Mar,Sofia,(BG),17.76961491022758,20.600647271298897,Bulgaria
2022,Mar,Zagreb,(HR),6.851322607921155,22.146907913163442,Croatia
2022,Mar,Prague,(CZ),13.998052564584322,43.532100952443436,Czech Republic
2022,Mar,Copenhagen,(DK),14.118099145427855,31.286659286567886,Denmark
2022,Mar,Tallinn,(EE),9.274699839686491,21.617372023631443,Estonia
2022,Mar,Paris,(FR),10.279937673302564,22.37571084412813,France
2022,Mar,Berlin,(DE),16.965717606310847,35.17700364702939,Germany
2022,Mar,London,(GB),14.575201875053166,51.19230095552412,United Kingdom
2022,Mar,Athens,(GR),11.59684738423792,27.867505289637677,Greece
2022,Mar,Budapest,(HU),4.025906744306948,14.890868133566327,Hungary
2022,Mar,Dublin,(IE),6.839358648453985,24.241316853684072,Ireland
2022,Mar,Rome,(IT),16.623295133251073,38.93176947445373,Italy
2022,Mar,Riga,(LV),6.488049088729707,27.746641214642953,Latvia
2022,Mar,Vilnius,(LT),9.546597815782013,22.299044879832188,Lithuania
2022,Mar,Luxembourg,City,8.121590558858633,16.495746779264007,Luxembourg
2022,Mar,Amsterdam,(NL),28.28624401092807,45.41939319884515,Netherlands
2022,Mar,Warsaw,(PL),8.843074335794077,29.07114154824154,Poland
2022,Mar,Lisbon,(PT),10.45622172558129,28.803517362190576,Portugal
2022,Mar,Bucharest,(RO),10.55035084973269,28.72644484274867,Romania
2022,Mar,Belgrade,(RS),5.686599138679089,14.130465653409333,Serbia
2022,Mar,Bratislava,(SK),6.354935147937889,23.12046968141753,Slovakia
2022,Mar,Ljubljana,(SI),10.737949597351196,10.20645489432323,Slovenia
2022,Mar,Madrid,(ES),17.092106767666877,42.76938968223348,Spain
2022,Mar,Stockholm,(SE),17.80988909701781,14.602821029569172,Sweden
2022,Mar,Bern,(CH),9.404953345865126,14.124961353433667,Switzerland
2022,Mar,Kyiv,(UA),NA,NA,Ukraine
2022,Mar,Average,-,12.024292319265989,26.374144348646887,NA
2022,Mar,Average,-,11.787028519332637,NA,NA
2022,Apr,Vienna,(AT),19.82704823794052,44.88818703487394,Austria
2022,Apr,Brussels,(BE),14.571057743855324,39.64349118835655,Belgium
2022,Apr,Sofia,(BG),20.72691037505889,20.600647271298897,Bulgaria
2022,Apr,Zagreb,(HR),7.839335029726944,22.09698295459298,Croatia
2022,Apr,Prague,(CZ),14.065408700335114,46.81772982755415,Czech Republic
2022,Apr,Copenhagen,(DK),16.304092341368953,40.53770742019119,Denmark
2022,Apr,Tallinn,(EE),17.814848733122005,31.596737169300674,Estonia
2022,Apr,Paris,(FR),10.775765059583334,22.687569651937498,France
2022,Apr,Berlin,(DE),17.319063335769727,36.70968486888357,Germany
2022,Apr,London,(GB),16.463323210466513,48.94959760127956,United Kingdom
2022,Apr,Athens,(GR),15.81483550906185,24.136705341064346,Greece
2022,Apr,Budapest,(HU),4.025906744306948,14.890868133566327,Hungary
2022,Apr,Dublin,(IE),6.839358648453985,24.241316853684072,Ireland
2022,Apr,Rome,(IT),18.194282982685543,49.44772532867114,Italy
2022,Apr,Riga,(LV),5.573710124487877,27.536502886430327,Latvia
2022,Apr,Vilnius,(LT),9.546597815782013,22.299044879832188,Lithuania
2022,Apr,Luxembourg,City,8.121590558858633,16.495746779264007,Luxembourg
2022,Apr,Amsterdam,(NL),25.32888714142427,38.87103240475563,Netherlands
2022,Apr,Warsaw,(PL),8.843074335337802,29.00574924049466,Poland
2022,Apr,Lisbon,(PT),11.817948083056665,34.09264576918248,Portugal
2022,Apr,Bucharest,(RO),11.336044232513236,29.254307696808365,Romania
2022,Apr,Belgrade,(RS),5.688141869454956,14.130465653409333,Serbia
2022,Apr,Bratislava,(SK),6.354935147937889,23.12046968141753,Slovakia
2022,Apr,Ljubljana,(SI),11.262212407753179,10.20645489432323,Slovenia
2022,Apr,Madrid,(ES),15.985384517539044,36.33723629897056,Spain
2022,Apr,Stockholm,(SE),17.80988909701781,16.27623105779046,Sweden
2022,Apr,Bern,(CH),10.277357842470414,14.124961353433667,Switzerland
2022,Apr,Kyiv,(UA),NA,NA,Ukraine
2022,Apr,Average,-,13.170757787624064,28.282452755480335,NA
2022,Apr,Average,-,12.908407771309978,NA,NA
2022,May,Vienna,(AT),16.65276895061949,44.27732010874833,Austria
2022,May,Brussels,(BE),11.91532168377465,32.39943489583801,Belgium
2022,May,Sofia,(BG),22.73328061765754,20.600647271298897,Bulgaria
2022,May,Zagreb,(HR),7.827926405402186,22.064825100497558,Croatia
2022,May,Prague,(CZ),18.249806442025235,49.513835853863895,Czech Republic
2022,May,Copenhagen,(DK),16.616112158691465,35.978606567558764,Denmark
2022,May,Tallinn,(EE),16.87300937953955,28.492927614310283,Estonia
2022,May,Paris,(FR),10.251057155185213,22.195267669902016,France
2022,May,Berlin,(DE),11.048875720006212,37.09230347206895,Germany
2022,May,London,(GB),13.60778043011994,39.14049062221997,United Kingdom
2022,May,Athens,(GR),17.150918346077614,27.540214960562505,Greece
2022,May,Budapest,(HU),4.025906744306948,14.890868133566327,Hungary
2022,May,Dublin,(IE),8.832593353479485,28.673625587968132,Ireland
2022,May,Rome,(IT),18.905237770128018,50.38300117165875,Italy
2022,May,Riga,(LV),10.333282815061793,36.202751228512525,Latvia
2022,May,Vilnius,(LT),9.546597815782013,22.299044879832188,Lithuania
2022,May,Luxembourg,City,6.641146968669622,16.495746779264007,Luxembourg
2022,May,Amsterdam,(NL),23.364554385470555,33.16293199072779,Netherlands
2022,May,Warsaw,(PL),8.843074335794077,29.025884450386112,Poland
2022,May,Lisbon,(PT),13.639171877623024,33.84272890503561,Portugal
2022,May,Bucharest,(RO),11.336044232513235,29.254307696808354,Romania
2022,May,Belgrade,(RS),5.690450323447684,14.130465653409333,Serbia
2022,May,Bratislava,(SK),6.354935147937889,23.12046968141753,Slovakia
2022,May,Ljubljana,(SI),10.64035481737921,24.164699504125597,Slovenia
2022,May,Madrid,(ES),18.54746018050915,34.94996489180147,Spain
2022,May,Stockholm,(SE),17.80988909701781,15.692161757467039,Sweden
2022,May,Bern,(CH),10.277357842470414,14.124961353433667,Switzerland
2022,May,Kyiv,(UA),NA,NA,Ukraine
2022,May,Average,-,13.255805266693836,28.700289637319887,NA
2022,May,Average,-,12.878330185062596,NA,NA
2022,June,Vienna,(AT),15.768263648373622,42.76673704022974,Austria
2022,June,Brussels,(BE),11.001601434396749,31.487408633773043,Belgium
2022,June,Sofia,(BG),20.600871794956934,20.600647271298897,Bulgaria
2022,June,Zagreb,(HR),7.827299532538669,22.166974835799937,Croatia
2022,June,Prague,(CZ),19.057367048112937,49.96040435105906,Czech Republic
2022,June,Copenhagen,(DK),15.35090702724978,36.16409209550796,Denmark
2022,June,Tallinn,(EE),16.673236581599816,33.27599730532775,Estonia
2022,June,Paris,(FR),10.143815330244637,23.23891049329733,France
2022,June,Berlin,(DE),12.508829646523155,35.85347468450526,Germany
2022,June,London,(GB),11.12375763044156,40.336561127269555,United Kingdom
2022,June,Athens,(GR),15.701535965877195,26.951233234398664,Greece
2022,June,Budapest,(HU),4.025906744306948,14.890868133566327,Hungary
2022,June,Dublin,(IE),8.726950254035941,28.517216312758748,Ireland
2022,June,Rome,(IT),18.822538825794155,51.15806841476834,Italy
2022,June,Riga,(LV),10.270656858606873,36.975783082579014,Latvia
2022,June,Vilnius,(LT),9.546597815782013,22.299044879832188,Lithuania
2022,June,Luxembourg,City,6.641146968669622,16.495746779264007,Luxembourg
2022,June,Amsterdam,(NL),21.501679669367345,30.782162480877915,Netherlands
2022,June,Warsaw,(PL),8.843074335794077,29.07514690668934,Poland
2022,June,Lisbon,(PT),13.639171877623024,33.84272890503561,Portugal
2022,June,Bucharest,(RO),11.336044232513236,29.254307696808354,Romania
2022,June,Belgrade,(RS),5.689910287073688,14.130465653409333,Serbia
2022,June,Bratislava,(SK),6.354935147937889,23.12046968141753,Slovakia
2022,June,Ljubljana,(SI),13.228652523874873,26.113390851660824,Slovenia
2022,June,Madrid,(ES),17.730712225118815,35.45780361578602,Spain
2022,June,Stockholm,(SE),18.478874914518478,16.70833927987393,Sweden
2022,June,Bern,(CH),11.063187847046166,14.124961353433667,Switzerland
2022,June,Kyiv,(UA),NA,NA,Ukraine
2022,June,Average,-,13.074194600159032,29.01975459067973,NA
2022,June,Average,-,12.653982450680674,NA,NA
2022,July,Vienna,(AT),16.206277716285218,34.26721625716021,Austria
2022,July,Brussels,(BE),12.32053270761506,36.12338763017842,Belgium
2022,July,Sofia,(BG),22.883251070163066,25.51922600698507,Bulgaria
2022,July,Zagreb,(HR),7.843166516038763,22.211910259888985,Croatia
2022,July,Prague,(CZ),19.233790934841927,50.72677052236765,Czech Republic
2022,July,Copenhagen,(DK),17.08341902751011,39.35996262555477,Denmark
2022,July,Tallinn,(EE),18.2794110866235,37.49393093942746,Estonia
2022,July,Paris,(FR),10.521742761320251,23.51951326963168,France
2022,July,Berlin,(DE),14.156926133477693,35.22130015348911,Germany
2022,July,London,(GB),14.973903737954332,51.45769743119351,United Kingdom
2022,July,Athens,(GR),18.498143228403286,25.259958259045252,Greece
2022,July,Budapest,(HU),4.025906744306948,14.885835819771842,Hungary
2022,July,Dublin,(IE),8.726950254035941,28.321066122140913,Ireland
2022,July,Rome,(IT),16.054482426264254,45.449652487501695,Italy
2022,July,Riga,(LV),13.902962332992232,37.57316877924894,Latvia
2022,July,Vilnius,(LT),12.681206711566551,32.04653156383068,Lithuania
2022,July,Luxembourg,City,6.641146968669622,16.495746779264007,Luxembourg
2022,July,Amsterdam,(NL),23.3046188765139,33.29762588742423,Netherlands
2022,July,Warsaw,(PL),8.843074335794077,29.99489969340046,Poland
2022,July,Lisbon,(PT),13.452669010767119,31.941006447999733,Portugal
2022,July,Bucharest,(RO),11.336044232513235,29.254307696808347,Romania
2022,July,Belgrade,(RS),5.6859285263460055,14.130465653409333,Serbia
2022,July,Bratislava,(SK),6.357596095505754,23.12046968141753,Slovakia
2022,July,Ljubljana,(SI),13.955878748167292,26.91105836130859,Slovenia
2022,July,Madrid,(ES),18.91070001074982,34.858473630849154,Spain
2022,July,Stockholm,(SE),18.478874914518478,20.685024628588984,Sweden
2022,July,Bern,(CH),11.063187847046166,14.124961353433667,Switzerland
2022,July,Kyiv,(UA),NA,NA,Ukraine
2022,July,Average,-,13.9041155351935,29.92686909390977,NA
2022,July,Average,-,13.5341404798515,NA,NA
2022,Aug,Vienna,(AT),19.000286356982187,35.09351503960745,Austria
2022,Aug,Brussels,(BE),17.101041722410645,45.55906053522822,Belgium
2022,Aug,Sofia,(BG),33.28184381013591,25.51922600698507,Bulgaria
2022,Aug,Zagreb,(HR),7.856783045079767,22.25047237896314,Croatia
2022,Aug,Prague,(CZ),24.40560066870436,50.8560339642861,Czech Republic
2022,Aug,Copenhagen,(DK),23.675461788160217,41.3745518621208,Denmark
2022,Aug,Tallinn,(EE),23.986365211110552,47.00488244032668,Estonia
2022,Aug,Paris,(FR),10.696771297565867,23.39284270119351,France
2022,Aug,Berlin,(DE),16.83264740734381,36.86174472325392,Germany
2022,Aug,London,(GB),14.973903737954332,52.25505648793035,United Kingdom
2022,Aug,Athens,(GR),26.22317169664273,37.1589352142062,Greece
2022,Aug,Budapest,(HU),4.025906744306948,14.650323534190015,Hungary
2022,Aug,Dublin,(IE),9.191909590018122,29.843718473580353,Ireland
2022,Aug,Rome,(IT),17.771945236161827,52.80292773199195,Italy
2022,Aug,Riga,(LV),14.266192880430768,42.98423669187988,Latvia
2022,Aug,Vilnius,(LT),12.681206711566551,32.04653156383068,Lithuania
2022,Aug,Luxembourg,City,6.641146968669622,16.495746779264007,Luxembourg
2022,Aug,Amsterdam,(NL),28.562070592014035,43.299562080367565,Netherlands
2022,Aug,Warsaw,(PL),8.843074335794077,29.998677283558457,Poland
2022,Aug,Lisbon,(PT),13.452669010767119,31.247683052229142,Portugal
2022,Aug,Bucharest,(RO),11.336044232513242,29.254307696808336,Romania
2022,Aug,Belgrade,(RS),6.1360660288032305,14.130465653409333,Serbia
2022,Aug,Bratislava,(SK),6.357596095505754,23.12046968141753,Slovakia
2022,Aug,Ljubljana,(SI),14.152441384623081,26.890259017706995,Slovenia
2022,Aug,Madrid,(ES),21.351627666065387,31.83391159938715,Spain
2022,Aug,Stockholm,(SE),18.478874914518478,22.845971817527094,Sweden
2022,Aug,Bern,(CH),11.063187847046166,14.124961353433667,Switzerland
2022,Aug,Kyiv,(UA),NA,NA,Ukraine
